,T_w,W name,ID_w,Gas Name,Gas Gauge,OD_gas,ID_gas,LBE Name,OD_Pb,ID_Pb,GasGap,T1,T2,A_Pb,A_water,Dc,Dh_w,W_velocity,LBE mass flow,0,0
4957,0.017653000000000002,T-3.5,0.07975600000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0034441414061736025,0.042436,0.035306000000000004,0.6946127395696915,10.981704133286392,499.1212918749613,190.49280594615794
4958,0.011303000000000004,T-3.5,0.07975600000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.002430726447978607,0.048534,0.022606000000000008,0.9842096792080944,14.940330703851812,476.3836910804712,189.77879514889275
4959,0.004953000000000006,T-3.5,0.07975600000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0011639577502348638,0.060503,0.009906000000000012,2.0553533812760194,24.50257326970523,547.1519101614084,188.04687954089704
4961,0.0259715,T-3.5,0.080518,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004450551133470075,0.0139239,0.051943,0.5375389307666162,0.8803989676582041,422.6610282632427,192.30703440345494
4962,0.030734000000000004,T-3.5,0.080518,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.004806829829710503,0.0174138,0.06146800000000001,0.4976969400540933,1.5742139255015641,515.1068361440829,192.18277367285916
4963,0.027559000000000004,T-3.5,0.080518,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.004585145307605348,0.021521199999999997,0.05511800000000001,0.5217597997689387,2.3837491451866115,485.46983289347867,192.0377228063898
4964,0.0259715,T-3.5,0.080518,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004450551133470075,0.0215339,0.051943,0.5375389307666162,2.3837491451866115,451.8308783921177,192.0377228063898
4965,0.0259715,T-3.5,0.080518,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004450551133470075,0.0269263,0.051943,0.5375389307666162,4.129309462632495,498.96504560155455,191.72471835804902
4966,0.018034,T-3.5,0.080518,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0035400611319667584,0.026939000000000005,0.036068,0.6757918602039892,4.129309462632495,402.7937887177807,191.72471835804902
4967,0.021209000000000002,T-3.5,0.080518,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.003951760958733476,0.0336418,0.042418000000000004,0.605386945867898,6.342303809361394,461.65693739051386,191.32742563747234
4968,0.018034,T-3.5,0.080518,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0035400611319667584,0.042436,0.036068,0.6757918602039892,10.981704133286392,496.5471944407804,190.49280594615794
4969,0.011684000000000003,T-3.5,0.080518,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.002526646173771763,0.048534,0.023368000000000007,0.9468458711954817,14.940330703851812,474.0451341615112,189.77879514889275
4970,0.005334000000000005,T-3.5,0.080518,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0012598774760280195,0.060503,0.01066800000000001,1.8988707577739488,24.50257326970523,544.0738223912831,188.04687954089704
4972,0.026403300000000005,T-3.5,0.08138160000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004560362751510169,0.0139239,0.05280660000000001,0.5245952192762359,0.8803989676582041,420.53815948752083,192.30703440345494
4973,0.031165800000000007,T-3.5,0.08138160000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.004916641447750598,0.0174138,0.062331600000000015,0.4865810376923402,1.5742139255015641,511.93985020477396,192.18277367285916
4974,0.027990800000000007,T-3.5,0.08138160000000001,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.004694956925645442,0.021521199999999997,0.05598160000000001,0.5095562186182925,2.3837491451866115,482.66656176456814,192.0377228063898
4975,0.026403300000000005,T-3.5,0.08138160000000001,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004560362751510169,0.0215339,0.05280660000000001,0.5245952192762359,2.3837491451866115,449.40572039364827,192.0377228063898
4976,0.026403300000000005,T-3.5,0.08138160000000001,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004560362751510169,0.0269263,0.05280660000000001,0.5245952192762359,4.129309462632495,496.00917534572784,191.72471835804902
4977,0.018465800000000004,T-3.5,0.08138160000000001,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.003649872750006853,0.026939000000000005,0.03693160000000001,0.6554596999588996,4.129309462632495,400.8774380272947,191.72471835804902
4978,0.021640800000000005,T-3.5,0.08138160000000001,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.00406157257677357,0.0336418,0.04328160000000001,0.589019265909089,6.342303809361394,459.13593923841734,191.32742563747234
4979,0.018465800000000004,T-3.5,0.08138160000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.003649872750006853,0.042436,0.03693160000000001,0.6554596999588996,10.981704133286392,493.63815332309093,190.49280594615794
4980,0.012115800000000006,T-3.5,0.08138160000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.002636457791811858,0.048534,0.024231600000000013,0.9074086090198926,14.940330703851812,471.4009675145869,189.77879514889275
4981,0.005765800000000008,T-3.5,0.08138160000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.001369689094068114,0.060503,0.011531600000000017,1.7466332381330074,24.50257326970523,540.5989890122694,188.04687954089704
4983,0.026758900000000002,T-3.5,0.08209280000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.00465167549290337,0.0139239,0.053517800000000004,0.5142973754849052,0.8803989676582041,418.79220632989376,192.30703440345494
4984,0.031521400000000005,T-3.5,0.08209280000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005007954189143799,0.0174138,0.06304280000000001,0.4777089420653567,1.5742139255015641,509.340574038432,192.18277367285916
4985,0.028346400000000004,T-3.5,0.08209280000000001,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.004786269667038643,0.021521199999999997,0.05669280000000001,0.49983487434544094,2.3837491451866115,480.3641924495195,192.0377228063898
4986,0.026758900000000002,T-3.5,0.08209280000000001,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.00465167549290337,0.0215339,0.053517800000000004,0.5142973754849052,2.3837491451866115,447.4124087289456,192.0377228063898
4987,0.026758900000000002,T-3.5,0.08209280000000001,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.00465167549290337,0.0269263,0.053517800000000004,0.5142973754849052,4.129309462632495,493.58213091891963,191.72471835804902
4988,0.018821400000000002,T-3.5,0.08209280000000001,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.003741185491400054,0.026939000000000005,0.037642800000000004,0.6394616099915363,4.129309462632495,399.3005856988873,191.72471835804902
4989,0.021996400000000003,T-3.5,0.08209280000000001,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004152885318166771,0.0336418,0.043992800000000006,0.576068038080021,6.342303809361394,457.0642099496388,191.32742563747234
4990,0.018821400000000002,T-3.5,0.08209280000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.003741185491400054,0.042436,0.037642800000000004,0.6394616099915363,10.981704133286392,491.2492964903287,190.49280594615794
4991,0.012471400000000004,T-3.5,0.08209280000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.0027277705332050587,0.048534,0.024942800000000008,0.8770328986568798,14.940330703851812,469.2285739404424,189.77879514889275
4992,0.006121400000000006,T-3.5,0.08209280000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0014610018354613151,0.060503,0.012242800000000012,1.6374685093070172,24.50257326970523,537.7484958307,188.04687954089704
4994,0.0271145,T-3.5,0.082804,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004743782751623796,0.0139239,0.054229,0.5043115637596929,0.8803989676582041,417.04848168175585,192.30703440345494
4995,0.031877,T-3.5,0.082804,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005100061447864225,0.0174138,0.063754,0.4690815046178528,1.5742139255015641,506.74947544944524,192.18277367285916
4996,0.028702000000000002,T-3.5,0.082804,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0048783769257590695,0.021521199999999997,0.057404000000000004,0.4903976330683816,2.3837491451866115,478.0676215761015,192.0377228063898
4997,0.0271145,T-3.5,0.082804,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004743782751623796,0.0215339,0.054229,0.5043115637596929,2.3837491451866115,445.42277463231034,192.0377228063898
4998,0.0271145,T-3.5,0.082804,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004743782751623796,0.0269263,0.054229,0.5043115637596929,4.129309462632495,491.16178872423836,191.72471835804902
4999,0.019177,T-3.5,0.082804,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0038332927501204804,0.026939000000000005,0.038354,0.6240964762037713,4.129309462632495,397.7250684255657,191.72471835804902
5000,0.022352,T-3.5,0.082804,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004244992576887197,0.0336418,0.044704,0.5635685938847821,6.342303809361394,454.9966224411374,191.32742563747234
5001,0.019177,T-3.5,0.082804,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0038332927501204804,0.042436,0.038354,0.6240964762037713,10.981704133286392,488.8667974188988,190.49280594615794
5002,0.012827000000000002,T-3.5,0.082804,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.002819877791925485,0.048534,0.025654000000000003,0.8483858784440801,14.940330703851812,467.0610177952982,189.77879514889275
5003,0.006477000000000004,T-3.5,0.082804,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0015531090941817414,0.060503,0.012954000000000007,1.5403583087433192,24.50257326970523,534.9082560355398,188.04687954089704
5004,0.0001270000000000021,T-3.5,0.082804,T-3.25,7,0.08255,0.073406,P-2.5,0.073,0.0669,0.0002030000000000018,0.003049999999999997,0.004572,0.003515135874083254,3.298665688924766e-05,0.07320299999999999,0.0002540000000000042,72.52461216788129,36.571018295528454,577.6617454031675,185.84616671498
5005,0.0273939,T-3.5,0.0833628,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004816710118845425,0.0139239,0.0547878,0.4966760379138418,0.8803989676582041,415.68006990821897,192.30703440345494
5006,0.0321564,T-3.5,0.0833628,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005172988815085853,0.0174138,0.0643128,0.4624685231545298,1.5742139255015641,504.7194678009605,192.18277367285916
5007,0.0289814,T-3.5,0.0833628,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.004951304292980698,0.021521199999999997,0.0579628,0.4831746053255511,2.3837491451866115,476.267354203211,192.0377228063898
5008,0.0273939,T-3.5,0.0833628,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004816710118845425,0.0215339,0.0547878,0.4966760379138418,2.3837491451866115,443.8621746031072,192.0377228063898
5009,0.0273939,T-3.5,0.0833628,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004816710118845425,0.0269263,0.0547878,0.4966760379138418,4.129309462632495,489.2649094279175,191.72471835804902
5010,0.0194564,T-3.5,0.0833628,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.003906220117342108,0.026939000000000005,0.0389128,0.6124448765666253,4.129309462632495,396.4881842602297,191.72471835804902
5011,0.0226314,T-3.5,0.0833628,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004317919944108825,0.0336418,0.0452628,0.5540502206095003,6.342303809361394,453.3751012334469,191.32742563747234
5012,0.0194564,T-3.5,0.0833628,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.003906220117342108,0.042436,0.0389128,0.6124448765666253,10.981704133286392,486.99940844226734,190.49280594615794
5013,0.0131064,T-3.5,0.0833628,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.0028928051591471126,0.048534,0.0262128,0.8269981440136093,14.940330703851812,465.3614385640035,189.77879514889275
5014,0.006756400000000003,T-3.5,0.0833628,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.001626036461403369,0.060503,0.013512800000000005,1.4712735872742457,24.50257326970523,532.6839471749325,188.04687954089704
5015,0.0004064000000000012,T-3.5,0.0833628,T-3.25,7,0.08255,0.073406,P-2.5,0.073,0.0669,0.0002030000000000018,0.003049999999999997,0.004572,0.003515135874083254,0.0001059140241108754,0.07320299999999999,0.0008128000000000024,22.587608370948548,36.571018295528454,575.0699215379462,185.84616671498
5016,0.027749500000000003,T-3.5,0.08407400000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004910236158507326,0.0139239,0.05549900000000001,0.48721577137644423,0.8803989676582041,413.9406819055018,192.30703440345494
5017,0.032512000000000006,T-3.5,0.08407400000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005266514854747754,0.0174138,0.06502400000000001,0.45425572007092335,1.5742139255015641,502.1434202869198,192.18277367285916
5018,0.029337000000000005,T-3.5,0.08407400000000001,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.0050448303326425985,0.021521199999999997,0.05867400000000001,0.4742170380097778,2.3837491451866115,473.98156650204675,192.0377228063898
5019,0.027749500000000003,T-3.5,0.08407400000000001,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004910236158507326,0.0215339,0.05549900000000001,0.48721577137644423,2.3837491451866115,441.87950134554046,192.0377228063898
5020,0.027749500000000003,T-3.5,0.08407400000000001,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004910236158507326,0.0269263,0.05549900000000001,0.48721577137644423,4.129309462632495,486.856975187338,191.72471835804902
5021,0.019812000000000003,T-3.5,0.08407400000000001,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.00399974615700401,0.026939000000000005,0.039624000000000006,0.5981240818041387,4.129309462632495,394.91537603440764,191.72471835804902
5022,0.022987000000000004,T-3.5,0.08407400000000001,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004411445983770726,0.0336418,0.04597400000000001,0.5423039308219696,6.342303809361394,451.31531202540515,191.32742563747234
5023,0.019812000000000003,T-3.5,0.08407400000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.00399974615700401,0.042436,0.039624000000000006,0.5981240818041387,10.981704133286392,484.6286951313729,190.49280594615794
5024,0.013462000000000005,T-3.5,0.08407400000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.002986331198809014,0.048534,0.02692400000000001,0.8010981831357996,14.940330703851812,463.2029256351433,189.77879514889275
5025,0.007112000000000007,T-3.5,0.08407400000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0017195625010652704,0.060503,0.014224000000000014,1.3912518423294276,24.50257326970523,529.8624510219914,188.04687954089704
5026,0.0007620000000000057,T-3.5,0.08407400000000001,T-3.25,7,0.08255,0.073406,P-2.5,0.073,0.0669,0.0002030000000000018,0.003049999999999997,0.004572,0.003515135874083254,0.00019944006377277675,0.07320299999999999,0.0015240000000000115,11.995305518620711,36.571018295528454,571.7848375911495,185.84616671498
5027,0.028054300000000004,T-3.5,0.08468360000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.004991033706294296,0.0139239,0.05610860000000001,0.4793284594713556,0.8803989676582041,412.4518602173399,192.30703440345494
5028,0.03281680000000001,T-3.5,0.08468360000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005347312402534724,0.0174138,0.06563360000000001,0.44739194524592213,1.5742139255015641,499.94227271689704,192.18277367285916
5029,0.029641800000000006,T-3.5,0.08468360000000001,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.005125627880429569,0.021521199999999997,0.05928360000000001,0.46674174431233934,2.3837491451866115,472.02730386205826,192.0377228063898
5030,0.028054300000000004,T-3.5,0.08468360000000001,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.004991033706294296,0.0215339,0.05610860000000001,0.4793284594713556,2.3837491451866115,440.1833337587237,192.0377228063898
5031,0.028054300000000004,T-3.5,0.08468360000000001,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.004991033706294296,0.0269263,0.05610860000000001,0.4793284594713556,4.129309462632495,484.7987438244565,191.72471835804902
5032,0.020116800000000004,T-3.5,0.08468360000000001,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.00408054370479098,0.026939000000000005,0.04023360000000001,0.5862808171368918,4.129309462632495,393.56859852326346,191.72471835804902
5033,0.023291800000000005,T-3.5,0.08468360000000001,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004492243531557697,0.0336418,0.04658360000000001,0.5325500456067448,6.342303809361394,449.55342171420557,191.32742563747234
5034,0.020116800000000004,T-3.5,0.08468360000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.00408054370479098,0.042436,0.04023360000000001,0.5862808171368918,10.981704133286392,482.6020874070507,190.49280594615794
5035,0.013766800000000006,T-3.5,0.08468360000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.0030671287465959844,0.048534,0.027533600000000012,0.7799948079332405,14.940330703851812,461.356970771693,189.77879514889275
5036,0.007416800000000008,T-3.5,0.08468360000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0018003600488522408,0.060503,0.014833600000000016,1.328814477488997,24.50257326970523,527.4525581195749,188.04687954089704
5037,0.0010668000000000066,T-3.5,0.08468360000000001,T-3.25,7,0.08255,0.073406,P-2.5,0.073,0.0669,0.0002030000000000018,0.003049999999999997,0.004572,0.003515135874083254,0.00028023761155974715,0.07320299999999999,0.0021336000000000133,8.536843017938738,36.571018295528454,568.981280491864,185.84616671498
5038,0.028333700000000003,T-3.5,0.08524240000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.005065610913067866,0.0139239,0.05666740000000001,0.4722716644967881,0.8803989676582041,411.0888727138718,192.30703440345494
5039,0.033096200000000006,T-3.5,0.08524240000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.005421889609308294,0.0174138,0.06619240000000001,0.4412381420493109,1.5742139255015641,497.93023770933615,192.18277367285916
5040,0.029921200000000005,T-3.5,0.08524240000000001,T-1,15,0.0254,0.0217424,P-0.5,0.0213,0.01708,0.00022119999999999952,0.002109999999999999,0.0018288000000000002,0.0002291213787745494,0.005200205087203139,0.021521199999999997,0.05984240000000001,0.4600481053131591,2.3837491451866115,470.2400289036451,192.0377228063898
5041,0.028333700000000003,T-3.5,0.08524240000000001,T-1.125,10,0.028575,0.0217678,P-0.5,0.0213,0.01708,0.00023390000000000043,0.002109999999999999,0.0034035999999999997,0.0002291213787745494,0.005065610913067866,0.0215339,0.05666740000000001,0.4722716644967881,2.3837491451866115,438.6312468086265,192.0377228063898
5042,0.028333700000000003,T-3.5,0.08524240000000001,T-1.125,22,0.028575,0.0271526,P-0.75,0.0267,0.02248,0.00022629999999999872,0.0021100000000000008,0.0007112000000000004,0.0003969012760321659,0.005065610913067866,0.0269263,0.05666740000000001,0.4722716644967881,4.129309462632495,482.9167567043052,191.72471835804902
5043,0.020396200000000003,T-3.5,0.08524240000000001,T-1.75,0,0.04445,0.027178000000000004,P-0.75,0.0267,0.02248,0.00023900000000000136,0.0021100000000000008,0.008636,0.0003969012760321659,0.0041551209115645495,0.026939000000000005,0.040792400000000006,0.5757580942949874,4.129309462632495,392.3352128080075,191.72471835804902
5044,0.023571200000000004,T-3.5,0.08524240000000001,T-1.5,14,0.0381,0.0338836,P-1,0.0334,0.02786,0.00024180000000000035,0.00277,0.002108200000000001,0.0006096100323065661,0.004566820738331267,0.0336418,0.04714240000000001,0.5238533839368145,6.342303809361394,447.94139603526696,191.32742563747234
5045,0.020396200000000003,T-3.5,0.08524240000000001,T-1.75,20,0.04445,0.042672,P-1.25,0.0422,0.03666,0.0002360000000000001,0.0027700000000000016,0.0008890000000000009,0.0010555402599277156,0.0041551209115645495,0.042436,0.040792400000000006,0.5757580942949874,10.981704133286392,480.74886029685507,190.49280594615794
5046,0.014046200000000005,T-3.5,0.08524240000000001,T-2.25,8,0.05715,0.048768,P-1.5,0.0483,0.04276,0.0002339999999999981,0.0027700000000000016,0.004191,0.0014360358249635701,0.003141705953369554,0.048534,0.02809240000000001,0.7614794424162482,14.940330703851812,459.668336954878,189.77879514889275
5047,0.007696200000000007,T-3.5,0.08524240000000001,T-2.75,7,0.06985,0.060705999999999996,P-2,0.0603,0.05476,0.00020299999999999832,0.002769999999999998,0.004572,0.0023551401716978004,0.0018749372556258108,0.060503,0.015392400000000014,1.2759597636824098,24.50257326970523,525.2504987085323,188.04687954089704
5048,0.0013462000000000057,T-3.5,0.08524240000000001,T-3.25,7,0.08255,0.073406,P-2.5,0.073,0.0669,0.0002030000000000018,0.003049999999999997,0.004572,0.003515135874083254,0.000354814818333317,0.07320299999999999,0.0026924000000000115,6.742515740591928,36.571018295528454,566.4213509586968,185.84616671498
5049,0.028511500000000002,T-3.5,0.08559800000000001,T-1.125,2,0.028575,0.0141478,P-0.25,0.0137,0.01038,0.00022389999999999997,0.00166,0.0072136,8.462225387636003e-05,0.005113324516129602,0.0139239,0.057023000000000004,0.46786478934813985,0.8803989676582041,410.2224269741904,192.30703440345494
5050,0.033274000000000005,T-3.5,0.08559800000000001,T-0.75,22,0.01905,0.0176276,P-0.375,0.0172,0.01388,0.0002138000000000001,0.00166,0.0007112000000000004,0.00015131041193043737,0.00546960321237003,0.0174138,0.06654800000000001,0.43738903988449107,1.5742139255015641,496.6527192088742,192.18277367285916
